season,uuid,date_key,round_no,round_label,round_wind_index,round_kyoku_index,honba,riichi_sticks,seat,player,discard_no_in_round,player_discard_no_in_round,tile,normalized_tile,is_red_five,is_tsumogiri,is_riichi_declaration,dora_indicators,round_start_score
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,3,1,9m,9m,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,6,2,1m,1m,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,9,3,1z,1z,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,12,4,7z,7z,0,1,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,15,5,7z,7z,0,1,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,18,6,8p,8p,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,21,7,5z,5z,0,1,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,24,8,8s,8s,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,27,9,1z,1z,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,30,10,5z,5z,0,1,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,8,南2局,1,1,0,0,0,葡萄海ぶどう,33,11,1p,1p,0,0,0,7z,56500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,3,1,3z,3z,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,6,2,6z,6z,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,9,3,2z,2z,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,12,4,5z,5z,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,15,5,1z,1z,0,1,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,18,6,1s,1s,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,21,7,1z,1z,0,1,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,24,8,2s,2s,0,0,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,27,9,4p,4p,0,0,1,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,30,10,7p,7p,0,1,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,33,11,2z,2z,0,1,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,9,南2局,1,1,1,0,0,葡萄海ぶどう,36,12,8p,8p,0,1,0,7s,50500
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,10,南3局,1,2,0,0,0,葡萄海ぶどう,2,1,1m,1m,0,0,0,5z,54600
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,10,南3局,1,2,0,0,0,葡萄海ぶどう,5,2,5z,5z,0,0,0,5z,54600
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,10,南3局,1,2,0,0,0,葡萄海ぶどう,8,3,3z,3z,0,0,0,5z,54600
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,10,南3局,1,2,0,0,0,葡萄海ぶどう,11,4,5z,5z,0,0,0,5z,54600
1,260406-54c913aa-3cd7-4e53-9959-7395b193c61d,260406,10,南3局,1,2,0,0,0,葡萄海ぶどう,14,5,7z,7z,0,1,0,5z,54600
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,3,1,7z,7z,0,0,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,6,2,2z,2z,0,1,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,9,3,1z,1z,0,1,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,12,4,6z,6z,0,0,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,14,5,5z,5z,0,0,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,1,東1局,0,0,0,0,2,葡萄海ぶどう,17,6,3z,3z,0,0,0,8p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,3,1,1m,1m,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,6,2,3z,3z,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,9,3,6z,6z,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,12,4,5z,5z,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,15,5,1s,1s,0,1,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,18,6,9p,9p,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,21,7,4s,4s,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,24,8,8p,8p,0,0,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,29,9,6z,6z,0,1,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,32,10,4p,4p,0,1,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,34,11,2z,2z,0,1,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,2,東1局,0,0,1,0,2,葡萄海ぶどう,37,12,4s,4s,0,1,0,3p,35000
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,3,1,9m,9m,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,6,2,1z,1z,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,9,3,1m,1m,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,12,4,1m,1m,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,15,5,9p,9p,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,18,6,9s,9s,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,21,7,2s,2s,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,24,8,1s,1s,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,27,9,1s,1s,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,30,10,7z,7z,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,33,11,2z,2z,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,36,12,2s,2s,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,39,13,7s,7s,0,0,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,42,14,3s,3s,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,45,15,5s,5s,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,48,16,1z,1z,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,3,東1局,0,0,2,0,2,葡萄海ぶどう,51,17,2s,2s,0,1,0,1p,23200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,3,1,5z,5z,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,6,2,6z,6z,0,1,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,9,3,3z,3z,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,12,4,1m,1m,0,1,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,15,5,2s,2s,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,18,6,1s,1s,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,21,7,5z,5z,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,24,8,3s,3s,0,0,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,27,9,2z,2z,0,1,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,4,東1局,0,0,3,0,2,葡萄海ぶどう,30,10,1m,1m,0,1,0,1p,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,3,1,1m,1m,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,6,2,9m,9m,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,9,3,9s,9s,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,12,4,4s,4s,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,15,5,1p,1p,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,18,6,1s,1s,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,21,7,8p,8p,0,1,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,24,8,6s,6s,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,27,9,3z,3z,0,1,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,30,10,2p,2p,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,33,11,8s,8s,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,5,東1局,0,0,4,0,2,葡萄海ぶどう,36,12,1z,1z,0,0,0,2s,22200
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,6,東2局,0,1,0,0,2,葡萄海ぶどう,2,1,6p,6p,0,1,0,2z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,6,東2局,0,1,0,0,2,葡萄海ぶどう,5,2,1m,1m,0,1,0,2z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,6,東2局,0,1,0,0,2,葡萄海ぶどう,8,3,3p,3p,0,0,0,2z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,6,東2局,0,1,0,0,2,葡萄海ぶどう,11,4,2p,2p,0,0,0,2z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,6,東2局,0,1,0,0,2,葡萄海ぶどう,14,5,9m,9m,0,0,0,2z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,2,1,1m,1m,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,5,2,1z,1z,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,8,3,8s,8s,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,11,4,9m,9m,0,1,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,14,5,4p,4p,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,17,6,6z,6z,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,7,東2局,0,1,1,0,2,葡萄海ぶどう,20,7,2s,2s,0,0,0,4z,18800
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,2,1,1z,1z,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,9,2,8s,8s,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,12,3,2p,2p,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,15,4,4p,4p,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,18,5,1p,1p,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,21,6,4s,4s,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,24,7,4p,4p,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,27,8,2p,2p,0,0,0,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,8,東2局,0,1,2,0,2,葡萄海ぶどう,30,9,7p,7p,0,0,1,5s,10900
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,1,1,3p,3p,0,0,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,4,2,9m,9m,0,0,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,9,3,9m,9m,0,0,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,12,4,5s,5s,0,0,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,15,5,8p,8p,0,0,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,18,6,7p,7p,0,0,1,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,9,東3局,0,2,0,0,2,葡萄海ぶどう,21,7,9s,9s,0,1,0,7s,23300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,3,1,6z,6z,0,0,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,8,2,6z,6z,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,11,3,2s,2s,0,0,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,14,4,1p,1p,0,0,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,17,5,1s,1s,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,20,6,2z,2z,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,22,7,1s,1s,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,25,8,1m,1m,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,28,9,8p,8p,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,31,10,1s,1s,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,10,南1局,1,0,0,0,2,葡萄海ぶどう,34,11,6z,6z,0,1,0,9s,22300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,3,1,1m,1m,0,0,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,6,2,5z,5z,0,0,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,9,3,1z,1z,0,1,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,12,4,9s,9s,0,0,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,15,5,6z,6z,0,1,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,18,6,7p,7p,0,0,0,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,11,南1局,1,0,1,0,2,葡萄海ぶどう,21,7,2s,2s,0,0,1,9p,18300
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,2,1,1m,1m,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,5,2,9p,9p,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,8,3,7p,7p,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,11,4,1s,1s,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,14,5,6z,6z,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,17,6,6z,6z,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,20,7,2s,2s,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,23,8,2s,2s,0,1,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,26,9,6p,6p,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,29,10,7s,7s,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,32,11,4p,4p,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,12,南2局,1,1,0,0,2,葡萄海ぶどう,35,12,9s,9s,0,0,0,9m,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,1,1,9m,9m,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,4,2,1m,1m,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,7,3,1p,1p,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,10,4,6z,6z,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,13,5,8s,8s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,16,6,5z,5z,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,19,7,2s,2s,0,0,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,22,8,9s,9s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,25,9,8s,8s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,28,10,3s,3s,0,0,1,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,31,11,1s,1s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,34,12,4p,4p,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,37,13,1z,1z,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,40,14,1s,1s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,43,15,2z,2z,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,46,16,6s,6s,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,13,南3局,1,2,0,0,2,葡萄海ぶどう,49,17,7z,7z,0,1,0,4p,26500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,14,南3局,1,2,1,1,2,葡萄海ぶどう,1,1,9s,9s,0,0,0,4s,27500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,14,南3局,1,2,1,1,2,葡萄海ぶどう,4,2,2z,2z,0,0,0,4s,27500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,14,南3局,1,2,1,1,2,葡萄海ぶどう,7,3,2z,2z,0,1,0,4s,27500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,14,南3局,1,2,1,1,2,葡萄海ぶどう,10,4,1m,1m,0,1,0,4s,27500
1,260406-63dd8320-ebdb-4933-9d02-9077a515a5ac,260406,14,南3局,1,2,1,1,2,葡萄海ぶどう,13,5,4p,4p,0,0,1,4s,27500
